State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,Unnamed: 19,District area,Unnamed: 22,hospital_count.1,clinical_overhead_index,clinical_overhead_index_log,clinical_overhead_index_log_normalized,clinical_overhead_index_log_scaled_100,engagement_gap,Vaccination gap
Odisha,Dhenkanal,2466,543,8,37852,39795,4482,25501,80,0.1804586241276171,69.58088235294117,4.256759319627485,0.623616664241893,0.1058698476437935,20.6584466,85.5964935,"(20.6584466, 85.5964935)",3.9000884122072654,,4452,,80,167896.05,12.031106272929145,0.6821127736771229,68.21127736771228,0.376383335758107,0.19301605678021494
Odisha,Gajapati,1666,318,18,30085,28923,3255,18133,45,0.1602822580645161,94.3103448275862,4.557138354901086,0.6676222933884134,0.0976275456644971,19.1912221,84.1857115,"(19.1912221, 84.1857115)",4.451198755180622,,4325,,45,192414.44444444444,12.167412086572345,0.6935177026830346,69.35177026830345,0.3323777066115866,0.17325930586851068
Odisha,Ganjam,7063,1044,9,96263,92599,12890,85949,140,0.1287775996052793,92.1177033492823,4.533864320333646,0.6642126395389522,0.1180900379280649,19.3871214,85.05233559999999,"(19.3871214, 85.05233559999999)",2.0297684555959137,,8206,,140,475713.54285714286,13.072573253441707,0.7692540089426936,76.92540089426936,0.33578736046104785,0.1722024439430746
Odisha,Jagatsinghpur,3478,376,24,29201,31294,2732,18130,75,0.097560975609756,77.45623342175067,4.362540933278703,0.6391137060265035,0.0855514498653472,20.2548998,86.1706221,"(20.2548998, 86.1706221)",2.489903350289077,,1668,,75,86246.72,11.364978899761592,0.6263768135092237,62.63768135092237,0.3608862939734965,0.1444190993841344
Odisha,Jajpur,4098,966,51,49350,47809,6478,39229,95,0.1907582938388625,51.03412616339193,3.9518997757018064,0.5789546390790812,0.1160328861344462,20.8341019,86.3326058,"(20.8341019, 86.3326058)",2.1187778203987846,,2899,,95,156088.26315789475,11.958183322317925,0.6760111918561185,67.60111918561185,0.4210453609209188,0.21044137799389873
Odisha,Jharsuguda,1096,86,0,13438,12418,1836,14950,65,0.0727580372250422,154.45977011494253,5.046386985060098,0.7392973813638779,0.1201963993453355,21.8554375,84.0061661,"(21.8554375, 84.0061661)",3.733297690363389,,2081,,65,37842.18461538461,10.54120617965058,0.5574504108946887,55.74504108946887,0.2607026186361221,0.1316151678723814
Odisha,Kalahandi,3361,1071,64,42857,52067,5491,41904,70,0.2416516245487364,39.978544776119406,3.71304863159262,0.5439628665696676,0.1135700841796107,19.9137363,83.1649001,"(19.9137363, 83.1649001)",3.141892210774818,,7920,,70,508690.28571428574,13.139596600163411,0.7748619613158814,77.48619613158813,0.45603713343033236,0.23217633851544242
Odisha,Kandhamal,2633,440,8,28794,31145,4729,27316,55,0.1431825577611454,65.29251700680273,4.194077025162925,0.6144336871351588,0.1410631189595513,20.1342042,84.01674229999999,"(20.1342042, 84.01674229999999)",3.0809375685844205,,8021,,55,449321.83636363636,13.015496920304878,0.7644783393659926,76.44783393659927,0.3855663128648412,0.19821395486142032
Odisha,Kendrapara,3211,757,48,39572,38814,5340,34579,75,0.1907762096774193,52.205804749340366,3.974167502225042,0.5822168684634491,0.1188965332977089,20.5035436,86.4199321,"(20.5035436, 86.4199321)",2.439237698370106,,2644,,75,141577.38666666666,11.860608812056775,0.6678469739656913,66.78469739656913,0.4177831315365509,0.21161580603076388
Odisha,Kendujhar,4369,1042,15,47423,54810,7205,47233,85,0.1925706893365366,45.467881112176414,3.8387613451598863,0.5623798211590749,0.1318896556773874,21.6392783,85.605494,"(21.6392783, 85.605494)",4.120690569358379,,8303,,85,530024.4470588235,13.180680297694238,0.77829950107384,77.82995010738401,0.4376201788409251,0.22316842730887634
Odisha,Khurda,4511,850,178,52001,64946,6108,40146,180,0.1585525088602872,61.10575793184489,4.128838704960733,0.6048762514028525,0.1051109963861641,20.1862584,85.62227419999999,"(20.1862584, 85.62227419999999)",1.808585239971994,,2813,,180,86562.26111111112,11.368630767944474,0.6266823712565531,62.66823712565531,0.3951237485971475,0.18743533565839496
Odisha,Koraput,3266,1190,46,47391,57820,4951,37309,60,0.2670556552962297,39.79093198992443,3.708459801558869,0.5432906014347267,0.0945876239420744,18.813487,82.71233269999999,"(18.813487, 82.71233269999999)",4.580990754660937,,8807,,60,660818.5666666667,13.401236111323565,0.7967537645351777,79.67537645351777,0.45670939856527326,0.225956764859628
Odisha,Malkangiri,2373,493,4,27353,20883,3382,17690,35,0.172016748080949,55.37044534412956,4.031945002437113,0.590681291571505,0.1100338365434669,18.3435863,81.88252790000001,"(18.3435863, 81.88252790000001)",2.92255514079053,,5791,,35,474862.0,13.070781620362796,0.769104100090507,76.91041000905071,0.40931870842849505,0.19787284345598083
Odisha,Mayurbhanj,6258,1861,35,77378,79607,9770,61751,90,0.2292154206183028,41.556390977443606,3.750830042975475,0.5494978559754086,0.1121068514842396,22.0086978,86.41873079999999,"(22.0086978, 86.41873079999999)",6.426576740157609,,10418,,90,943870.8,13.757745630820546,0.8265834955724618,82.65834955724618,0.45050214402459143,0.22621650231190518
Odisha,Nabarangpur,4502,2095,77,45252,45334,4235,37601,50,0.3175685917841443,21.58969465648855,3.1174938136328514,0.4567138865212115,0.0855763013255738,19.2277016,82.549089,"(19.2277016, 82.549089)",2.449293797971862,,5291,,50,706242.68,13.467715612730181,0.8023162124867784,80.23162124867784,0.5432861134787885,0.24532391489962924
Odisha,Nayagarh,2172,283,11,30490,31542,3446,20066,55,0.1152749490835031,107.35915492957749,4.685451218456118,0.6864201708207969,0.1015410908448006,20.1231332,85.1038426,"(20.1231332, 85.1038426)",1.8842377470625729,,3890,,55,174413.45454545456,12.069189668590502,0.68529927330038,68.52992733003799,0.31357982917920313,0.15425584447332683
Odisha,Nuapada,1703,417,2,23106,23847,2473,15772,45,0.1966981132075471,55.27751196172249,4.03029502305509,0.5904395690401087,0.0966770914777169,20.8060184,82.5361393,"(20.8060184, 82.5361393)",4.392599739368086,,3852,,45,181643.2,12.10980510760477,0.6886976331070587,68.86976331070586,0.40956043095989125,0.19821990052707783
Odisha,Puri,3153,574,4,37188,37735,3976,28887,120,0.1540112691172525,64.67478260869565,4.184715025458712,0.6130621510468356,0.0965869063524839,19.8134554,85.8312359,"(19.8134554, 85.8312359)",1.367038293861849,,3479,,120,108167.90833333334,11.591449250434492,0.6453259558996535,64.53259558996535,0.3869378489531644,0.17921347302160628
Odisha,Rayagada,2516,707,3,29681,30618,4179,28192,60,0.2193608439342227,41.92231638418079,3.7593918861146793,0.5507521688592998,0.1234163196597856,19.1714939,83.4116756,"(19.1714939, 83.4116756)",3.5655298270075138,,7584,,60,407766.4,12.918452192779407,0.7563584492582733,75.63584492582733,0.4492478311407002,0.2299707295340955
Odisha,Sambalpur,2255,321,1,26688,25634,3690,26630,110,0.124611801242236,82.88198757763975,4.429410901242253,0.6489101787016466,0.1214654860265314,21.4668716,83.9811665,"(21.4668716, 83.9811665)",3.0135499837605995,,6702,,110,157009.58181818182,11.964068482174968,0.676503612748258,67.6503612748258,0.3510898212983534,0.17450589462959043
Odisha,Subarnapur,1633,281,1,17211,15619,2477,15150,40,0.1468129571577847,61.03191489361702,4.127649008952152,0.6047019605396335,0.1258062877748997,20.8410126,83.8973977,"(20.8410126, 83.8973977)",3.00229148545589,,2284,,40,109346.5,11.602286163475025,0.6462326980302132,64.62326980302132,0.39529803946036646,0.19399794588121347
Odisha,Sundargarh,3948,764,19,50888,59559,5940,44396,100,0.1621392190152801,66.5202614379085,4.212427722287144,0.6171220704022964,0.1045240986116243,22.120021,84.037224,"(22.120021, 84.037224)",3.756950811037021,,9712,,100,459474.72,13.03784137933827,0.7663479365764125,76.63479365764125,0.3828779295977036,0.18651837089420747
Puducherry,Karaikal,517,38,12,5747,10499,1371,4951,31,0.0684684684684684,147.35897435897436,4.999634839406434,0.7324481763866886,0.192583227981458,10.9254398,79.8380056,"(10.9254398, 79.8380056)",1.1876275156242453,,161,,31,2944.7419354838707,7.9881159949113085,0.3438292048406184,34.38292048406184,0.2675518236133114,0.15223189851759758
Puducherry,Puducherry,2231,154,32,21243,32182,3314,22814,90,0.0645702306079664,137.05161290322582,4.927627621779306,0.7218990949173846,0.1349458424953172,11.9415915,79.8083133,"(11.9415915, 79.8083133)",1.0037043883500112,,293,,90,7868.677777777778,8.970772397470052,0.42604966344646666,42.60496634464667,0.2781009050826154,0.1343171339449132
Puducherry,Yanam,30,3,0,53,170,11,302,5,0.0909090909090909,13.25,2.6567569067146595,0.3892157755379026,0.1692307692307692,16.7343889,82.2153073,"(16.7343889, 82.2153073)",5.031581498302826,,20,,5,132.0,4.890349128221754,0.08463401538273385,8.463401538273384,0.6107842244620973,0.21102058285721528
Punjab,Amritsar,7633,1775,247,56802,98206,6399,92676,120,0.1886692176870748,31.98310810810811,3.495995554901611,0.5121645182286269,0.1012467959874687,31.6339793,74.8722642,"(31.6339793, 74.8722642)",0.7772456591119751,,2682,,120,215789.25,12.2820621500626,0.7031106598701171,70.31106598701172,0.48783548177137315,0.21043529058636098
Punjab,Barnala,926,79,8,16109,19430,677,12827,45,0.0786069651741293,201.3625,5.310060643567624,0.7779256605359568,0.0403288258771668,30.3819446,75.5467979,"(30.3819446, 75.5467979)",4.537324921950302e-05,,1410,,45,31740.666666666668,10.365385502678695,0.5427392090388041,54.27392090388041,0.2220743394640432,0.08895936255318165
Punjab,Bathinda,2388,298,18,42639,54101,2044,35376,95,0.1109456440804169,142.60535117056855,4.967068920338824,0.7276772583497507,0.0457434428430758,30.210994,74.9454745,"(30.210994, 74.9454745)",1.5968435545994335,,3385,,95,96347.78947368421,11.475730109920143,0.6356435473000762,63.56435473000762,0.2723227416502493,0.11138866654100663
Punjab,Faridkot,793,99,10,15023,24389,826,13896,55,0.1109865470852018,150.23,5.018801856762649,0.7352561508408787,0.0521135646687697,30.593204,74.8273184,"(30.593204, 74.8273184)",2.3566032435040976,,1469,,55,24091.6,10.089660018386123,0.519668809549396,51.9668809549396,0.2647438491591213,0.11526098675594133
Punjab,Fatehgarh Sahib,891,144,13,17318,20081,932,14414,50,0.1391304347826086,119.43448275862067,4.791105893519271,0.701898616059794,0.0510656950304092,30.6435345,76.39703,"(30.6435345, 76.39703)",2.8580251413363564,,1180,,50,24732.8,10.115926008233894,0.5218665276178854,52.186652761788544,0.298101383940206,0.12842171358835439
Punjab,Fazilka,1630,271,10,29691,31704,2036,29626,45,0.1425565491846396,109.15808823529412,4.701916499833482,0.6888323400503352,0.0641704488149268,30.4036478,74.0279621,"(30.4036478, 74.0279621)",2.0638492269517754,,2515,,45,106803.66666666667,11.57875689993439,0.6442639663006572,64.42639663006572,0.3111676599496648,0.14172253160043924
Punjab,Firozpur,1609,162,0,26569,40241,2016,32685,70,0.0914737436476567,163.0,5.099866427824199,0.7471321376180751,0.0705240327433009,30.9331348,74.6224755,"(30.9331348, 74.6224755)",2.73635612348406,,5305,,70,134216.5,11.807216897402567,0.6633795856728125,66.33795856728125,0.25286786238192493,0.11771787388828678
Punjab,Gurdaspur,4436,558,126,40136,79099,4847,67125,80,0.1117340808970764,71.79964221824687,4.287711040606043,0.6281511017188239,0.107749422016717,32.0413917,75.403086,"(32.0413917, 75.403086)",1.3996601732156,,2614,,80,167296.0,12.027525954955202,0.6818132026520871,68.18132026520871,0.37184889828117607,0.16481207848593304
Punjab,Hoshiarpur,3515,401,218,33856,58908,3118,43431,85,0.1024004085801838,84.21890547263682,4.445223304438909,0.6512267010593188,0.0843272481406355,31.5143178,75.911483,"(31.5143178, 75.911483)",2.981623905696771,,3365,,85,163657.76470588235,12.005538836123536,0.679973504677237,67.9973504677237,0.3487732989406812,0.14441233239178272
Punjab,Jalandhar,3314,732,72,50422,90848,2995,48136,130,0.180919426594167,68.78854024556617,4.245469816426389,0.6219627482465128,0.0560672432513385,31.3260152,75.57618289999999,"(31.3260152, 75.57618289999999)",1.4478779317226307e-05,,2632,,130,83373.66153846154,11.331099723700978,0.6235420877743294,62.35420877743294,0.37803725175348724,0.15652234084168826
Punjab,Kapurthala,2067,446,1213,18246,35857,771,13101,60,0.1774771189812972,40.81879194630873,3.733345806598763,0.546936409497618,0.0405405405405405,31.3722571,75.4017654,"(31.3722571, 75.4017654)",1.6463724673688134,,1633,,60,101409.3,11.526929942889804,0.6399275205549666,63.99275205549666,0.453063590502382,0.14827355119952168
Punjab,Ludhiana,12209,4573,832,81491,109436,7364,112339,180,0.2724943391729233,17.81613467424574,2.93471472912288,0.4299366894995883,0.0828756639956784,30.900965,75.8572758,"(30.900965, 75.8572758)",0.0006241066115948,,3767,,180,368621.8777777778,12.817529388970527,0.7479140742037302,74.79140742037302,0.5700633105004117,0.2343702763162208
Punjab,Malerkotla,711,146,8,5712,8075,1037,14062,50,0.1703617269544923,38.85714285714285,3.685301632766053,0.5398979219600059,0.1536296296296296,30.5245806,75.8783443,"(30.5245806, 75.8783443)",0.2005143162153567,,684,,50,11833.2,9.378748923550141,0.4601857225891949,46.01857225891949,0.46010207803999414,0.22921009301088355
Punjab,Mansa,998,107,19,22379,36660,1368,22187,55,0.0968325791855203,207.21296296296296,5.338561416312613,0.7821010332768102,0.0576048509348155,29.9995069,75.3936808,"(29.9995069, 75.3936808)",2.22546712616996e-05,,2174,,55,44428.65454545455,10.701662420645496,0.5708760454159921,57.08760454159921,0.21789896672318976,0.10671985894209883
Punjab,Moga,1335,159,41,23084,38260,1304,22742,65,0.1064257028112449,144.275,4.97862849796117,0.7293707403381858,0.0534667268030669,30.8230114,75.17344709999999,"(30.8230114, 75.17344709999999)",2.136683797455047,,2235,,65,52780.38461538462,10.873913843426454,0.5852886019715513,58.52886019715513,0.27062925966181417,0.1154786304675734
Punjab,Muktsar,1463,178,8,26476,38626,1646,23596,50,0.1084704448507007,147.91061452513966,5.003346223416107,0.7329918953855902,0.0585286064786829,30.4761773,74.5121599,"(30.4761773, 74.5121599)",3.5223698181535594,,2615,,50,86242.7,11.364932288747541,0.6263729134899073,62.63729134899073,0.2670081046144098,0.11923433935079336
Punjab,Pathankot,1033,67,15,12987,13609,1276,13220,60,0.0609090909090909,190.98529411764707,5.257418775957123,0.7702136093219368,0.0894559730790802,32.2733352,75.6522066,"(32.2733352, 75.6522066)",3.544711507300426,,929,,60,17263.916666666668,9.756431783091719,0.4917870614073382,49.178706140733816,0.22978639067806317,0.10778010155081955
Punjab,Patiala,4298,769,83,54972,64339,7390,81662,110,0.1517663311624235,71.3922077922078,4.282098666,0.6273288870231893,0.1184997514551897,30.3397809,76.3868797,"(30.3397809, 76.3868797)",1.552182116935089,,3625,,110,169715.9090909091,12.041887087336313,0.6830148219438352,68.30148219438352,0.37267111297681066,0.1885411717355493
Punjab,Rupnagar,1140,93,13,17432,28021,1006,12699,55,0.0754257907542579,185.4468085106383,5.228145989345792,0.7659251362914202,0.0545582732252291,30.9661003,76.5230961,"(30.9661003, 76.5230961)",1.5475483432205963,,1440,,55,32622.545454545456,10.392789559862386,0.5450321510513295,54.50321510513295,0.23407486370857977,0.09875939539465174
Punjab,Sangrur,2087,203,39,37125,45345,1404,28511,90,0.0886462882096069,181.98529411764707,5.209405789599525,0.763179690759861,0.0364391383337659,30.2457963,75.8420716,"(30.2457963, 75.8420716)",0.0004415889303158,,3685,,90,95359.61111111111,11.465420890742475,0.6347809581728402,63.47809581728402,0.23682030924013897,0.09145677144087955
Punjab,SAS Nagar,3132,693,110,31106,29470,4640,55753,140,0.1811764705882352,44.82132564841498,3.824749608261464,0.5603270970164297,0.1298011021903936,30.7046486,76.71787259999999,"(30.7046486, 76.71787259999999)",5.860791355769647e-05,,1094,,140,30749.214285714286,10.333652241851498,0.5400840355198842,54.008403551988415,0.4396729029835703,0.21785621738598074
Punjab,Shahid Bhagat Singh Nagar,970,124,44,13908,20781,596,8706,45,0.113345521023766,111.264,4.720853240448834,0.6916065788849596,0.0410892795587728,31.0912954,76.0391909,"(31.0912954, 76.0391909)",2.408032879249564,,1319,,45,33356.044444444444,10.41502425675781,0.5468925642852366,54.689256428523656,0.3083934211150404,0.11282690236241967
Punjab,Tarn Taran,2646,273,20,26674,54028,1156,26259,65,0.093525179856115,97.35036496350364,4.58853625569248,0.6722220963571751,0.04153641622651,31.4538668,74.9267599,"(31.4538668, 74.9267599)",1.86830519766145,,2414,,65,109149.93846153846,11.60048695984803,0.6460821557379618,64.60821557379617,0.3277779036428249,0.10838747091923495
Rajasthan,Ajmer,9200,2787,148,78270,63588,12323,111713,90,0.2325018770334529,28.07388809182209,3.369840454915832,0.4936827538809261,0.1360244607810671,26.4498954,74.6399163,"(26.4498954, 74.6399163)",0.0031735304518769,,8481,,90,1143521.5,13.949623968683401,0.8426382680183866,84.26382680183866,0.5063172461190739,0.2520511784506271
Rajasthan,Alwar,15764,7314,305,124960,98489,15411,129333,95,0.3169252101568593,17.082706766917294,2.894956054318108,0.4241120303411279,0.1097868520787621,27.5529907,76.6345735,"(27.5529907, 76.6345735)",5.9529510471616914e-05,,8380,,95,2062626.7368421052,14.539491328287557,0.8919934288833515,89.19934288833515,0.5758879696588721,0.2716116384156424
Rajasthan,Balotra,1,0,0,0,6,26,477,45,0.0,0.0,0.0,0.0,0.9629629629629628,25.8302463,72.24556989999999,"(25.8302463, 72.24556989999999)",0.6690220149385941,,6100,,45,135.55555555555554,4.916731532229815,0.08684147401325748,8.684147401325749,1.0,0.9813067629253163
Rajasthan,Banswara,4203,3030,30,52757,40954,5054,96240,55,0.4189133139776027,17.40580666446717,2.912666194420782,0.4267065717903383,0.0874212966166193,23.5451408,74.4405475,"(23.5451408, 74.4405475)",0.5795250112080983,,5037,,55,665158.7454545455,13.407782509518732,0.7973015123139757,79.73015123139757,0.5732934282096618,0.27587104720159306
Rajasthan,Baran,4532,1658,77,41044,39212,6373,72385,50,0.2678513731825525,24.74020494273659,3.248054164169562,0.4758410215482115,0.1344004386519887,25.1012882,76.5119321,"(25.1012882, 76.5119321)",0.7133232760667199,,6992,,50,876377.28,13.683553103192324,0.8203756861786236,82.03756861786235,0.5241589784517885,0.2662272651811577
Rajasthan,Barmer,10522,5233,96,114905,81860,9913,101808,60,0.332148524278007,21.95357279327474,3.13347360165698,0.4590549308120997,0.0794189987101322,25.7521467,71.3966865,"(25.7521467, 71.3966865)",0.956234874593741,,28387,,60,7499372.283333333,15.8303300127928,1.0000000000000002,100.00000000000003,0.5409450691879003,0.2425511289256768
